CustomerID,CompanyName,ContactName,ContactTitle,Address,City,Region,PostalCode,Country,Phone,Fax
200,Oloo,Douglas Little,Research Assistant II,5352 Memorial Way,Houston,TX,77070,United States,0-(775)716-1745,7-(445)509-2269
201,Kayveo,Maria Rose,Registered Nurse,3 Scofield Lane,Grand Rapids,MI,49560,United States,2-(795)258-9022,7-(572)268-2249
202,Leexo,Antonio Garza,Accounting Assistant IV,1178 Rusk Court,Shreveport,LA,71166,United States,9-(145)317-1361,2-(457)264-3455
203,Buzzdog,Kenneth Gutierrez,Data Coordiator,1 Nova Pass,San Diego,CA,92160,United States,1-(962)980-5510,5-(482)858-7989
204,Quaxo,Kathleen Garcia,Administrative Assistant III,2200 Armistice Way,Lansing,MI,48901,United States,3-(098)110-3597,3-(842)780-1108
205,Tazz,Earl Harper,Help Desk Operator,014 Barby Crossing,El Paso,TX,79989,United States,5-(773)215-8048,5-(024)909-2099
206,Photofeed,Jimmy Howard,Operator,57894 Paget Avenue,Milwaukee,WI,53225,United States,3-(782)695-9122,4-(835)485-2724
207,Realfire,Louis Dixon,Community Outreach Specialist,8 Kropf Road,Richmond,VA,23228,United States,8-(261)945-7122,6-(160)148-0101
208,Dabvine,Martin Ryan,Senior Quality Engineer,08403 Prairieview Court,Harrisburg,PA,17110,United States,3-(728)644-4852,0-(153)533-4397
209,Quimm,John Moreno,Environmental Specialist,37337 Arapahoe Alley,Topeka,KS,66629,United States,9-(658)470-1331,4-(316)378-2862
210,Eadel,Alice Torres,Internal Auditor,41 Norway Maple Center,San Luis Obispo,CA,93407,United States,5-(753)613-2292,1-(843)476-0329
211,Yozio,Carol Thompson,Web Designer III,27 Burrows Park,Rockford,IL,61110,United States,5-(548)020-0338,0-(883)818-5597
212,Rhycero,James Richardson,Technical Writer,8262 Moose Pass,North Little Rock,AR,72118,United States,9-(991)031-5364,8-(589)893-8604
213,Photobug,Bonnie Martinez,Teacher,7 Ruskin Avenue,Salt Lake City,UT,84189,United States,5-(666)937-6078,3-(867)687-8429
214,Jetwire,Gary Jones,Senior Developer,052 Oakridge Court,El Paso,TX,79950,United States,9-(858)611-5290,3-(286)579-4862
215,Gabspot,Kathy Dean,Dental Hygienist,6660 Buena Vista Lane,Sacramento,CA,94286,United States,6-(216)786-9928,7-(650)402-9794
216,Podcat,Marilyn Chapman,Software Consultant,1126 Golf Alley,Pittsburgh,PA,15240,United States,9-(357)926-0702,7-(859)455-2130
217,Feedbug,David Carpenter,Software Test Engineer III,434 Kingsford Court,New York City,NY,10160,United States,4-(844)474-0782,6-(136)170-7743
218,Wordify,Doris Stone,Safety Technician III,02255 Carberry Way,Johnson City,TN,37605,United States,4-(620)201-8185,6-(774)552-5284
219,Rhycero,Ashley Wheeler,Accountant IV,9 Loeprich Road,Boise,ID,83732,United States,3-(191)957-6252,1-(380)858-3724
220,Quatz,Denise Lawson,Administrative Officer,813 Corben Center,Garden Grove,CA,92844,United States,4-(966)364-0087,1-(355)591-4927
221,Tagcat,Anna Ryan,Social Worker,97 Hayes Street,Mobile,AL,36622,United States,3-(152)238-0065,5-(913)336-0797
222,Kayveo,Stephen Butler,Help Desk Technician,0090 Katie Pass,Las Vegas,NV,89135,United States,6-(804)301-3788,5-(124)484-1717
223,Browsebug,Juan Gomez,Engineer III,683 Sutherland Alley,Houston,TX,77228,United States,2-(797)470-6564,4-(991)550-7961
224,Katz,Angela Daniels,Mechanical Systems Engineer,7 Memorial Park,Rochester,NY,14652,United States,2-(958)458-2209,3-(050)531-7366
225,Zoonoodle,Beverly Harris,Design Engineer,5 Melby Court,Raleigh,NC,27658,United States,2-(840)707-3511,6-(778)415-5486
226,Plajo,Adam Bishop,Safety Technician III,785 Shoshone Pass,Albany,NY,12237,United States,3-(281)560-7504,2-(917)809-2347
227,Dabvine,Bruce Little,Analyst Programmer,92 Almo Court,Santa Clara,CA,95054,United States,3-(598)399-7607,5-(011)678-3056
228,Rooxo,Craig Stone,Associate Professor,7048 American Ash Drive,Milwaukee,WI,53205,United States,5-(211)025-2034,2-(300)502-6121
229,Zoozzy,Louis Evans,Media Manager IV,59 Maywood Alley,Macon,GA,31210,United States,1-(853)899-3635,7-(091)881-0743
230,Twinder,Beverly Ward,Senior Editor,35 Rieder Hill,Naperville,IL,60567,United States,0-(929)781-7774,6-(459)348-5074
231,Twitternation,Melissa Lane,Senior Editor,75291 Doe Crossing Avenue,Dallas,TX,75287,United States,9-(843)177-3386,1-(519)060-5398
232,Skynoodle,Carolyn Roberts,Human Resources Assistant III,62 Center Terrace,Davenport,IA,52809,United States,5-(432)894-9390,9-(879)415-0588
233,Abata,Patrick Lewis,Senior Financial Analyst,75499 Banding Street,Littleton,CO,80161,United States,0-(700)778-7440,2-(011)196-3363
234,Rhyzio,Melissa Franklin,Administrative Officer,99656 Green Alley,Atlanta,GA,31136,United States,0-(055)366-9743,8-(793)746-7831
235,Shufflebeat,Fred Coleman,Executive Secretary,962 Anderson Lane,Grand Junction,CO,81505,United States,4-(875)879-5977,4-(790)029-1308
236,Twinder,Steve Vasquez,Mechanical Systems Engineer,92121 Hauk Avenue,Denver,CO,80291,United States,0-(793)357-6415,0-(862)019-9929
237,Fanoodle,Carlos Elliott,Teacher,7 Cody Court,Washington,DC,20051,United States,8-(916)971-4949,1-(617)101-0794
238,Oyope,Cheryl Long,Electrical Engineer,2 Commercial Crossing,Houston,TX,77293,United States,8-(571)911-8644,6-(987)013-2441
239,Twiyo,Kathy Washington,Occupational Therapist,2878 Meadow Vale Avenue,Montpelier,VT,05609,United States,8-(135)243-1367,7-(412)324-0544
240,Kwilith,Mark Robinson,Account Executive,698 Nevada Drive,Dallas,TX,75397,United States,3-(152)678-6032,5-(342)817-2961
241,Avamm,John Lynch,Programmer II,16177 Lindbergh Parkway,Indianapolis,IN,46239,United States,8-(834)495-5771,8-(731)980-6538
242,Devpoint,Lois Lee,Dental Hygienist,08645 Bunker Hill Road,Bronx,NY,10454,United States,5-(896)082-3536,6-(221)206-1863
243,Realmix,Ruth Oliver,VP Quality Control,66791 Hagan Trail,New York City,NY,10079,United States,4-(713)497-9621,1-(717)582-0109
244,Centimia,Charles Burns,Information Systems Manager,59 Grasskamp Place,Las Vegas,NV,89105,United States,4-(754)227-4645,2-(011)693-1244
245,DabZ,Nancy Cole,VP Product Management,36 Birchwood Trail,Lehigh Acres,FL,33972,United States,3-(648)374-1623,7-(636)053-0438
246,Katz,Betty Price,Health Coach I,4 Coleman Junction,Los Angeles,CA,90050,United States,2-(773)435-4485,4-(295)278-8880
247,Jaxworks,Matthew Peters,Research Associate,72 Montana Place,Oklahoma City,OK,73197,United States,5-(209)796-2224,7-(745)896-9358
248,Muxo,Deborah Gonzales,Developer I,7330 Monica Crossing,Richmond,VA,23260,United States,9-(587)138-0494,9-(680)325-4993
249,Bubblemix,Johnny Fowler,Actuary,628 Old Shore Lane,Boise,ID,83722,United States,1-(404)496-9751,2-(996)382-8946
250,Avamm,Timothy Henry,GIS Technical Architect,60624 Daystar Center,Houston,TX,77206,United States,4-(801)922-4229,6-(239)337-9223
251,Skajo,Tammy Moreno,Senior Cost Accountant,3 Florence Plaza,Honolulu,HI,96820,United States,5-(306)588-7816,2-(121)974-3594
252,Shuffletag,Tina Bennett,Account Representative III,417 Beilfuss Plaza,Washington,DC,20319,United States,2-(840)583-7914,9-(240)080-3802
253,Avamba,Judith Morris,General Manager,897 Waxwing Lane,Atlanta,GA,31196,United States,1-(837)520-1263,0-(917)494-3601
254,Riffpath,Louise Spencer,Business Systems Development Analyst,9364 Cody Road,Dayton,OH,45419,United States,0-(586)494-2609,2-(250)966-4579
255,Babbleblab,Fred Richardson,Nuclear Power Engineer,24 Kedzie Way,Whittier,CA,90605,United States,3-(502)110-5830,4-(780)046-1204
256,Yoveo,Robin Frazier,Social Worker,328 Reinke Way,Washington,DC,20397,United States,2-(447)922-7110,4-(016)821-3073
257,Realcube,Laura Burton,Structural Engineer,702 Killdeer Point,Fayetteville,NC,28305,United States,1-(471)165-3078,7-(456)240-4544
258,Aimbu,Kathryn Burns,Senior Financial Analyst,57 Debra Terrace,Birmingham,AL,35290,United States,4-(795)999-3812,6-(469)753-6860
259,Mynte,Cheryl Burke,Safety Technician IV,6 Butternut Place,Washington,DC,20078,United States,9-(663)288-5063,8-(954)220-7185
260,Tagcat,Amanda Bradley,Media Manager IV,61904 Veith Court,Washington,DC,20057,United States,0-(840)380-7056,5-(461)520-1618
261,Youtags,Emily Hill,Quality Engineer,450 Sage Point,Cincinnati,OH,45271,United States,5-(189)354-3526,9-(187)137-0919
262,Skimia,Kevin Moore,Nurse Practicioner,1 Esch Circle,Tacoma,WA,98405,United States,2-(205)545-1122,3-(127)986-9032
263,Vinder,Kimberly Brown,Help Desk Operator,4 Logan Lane,New York City,NY,10019,United States,4-(281)975-0771,3-(720)098-6477
264,Yombu,Brandon Russell,Assistant Professor,47174 Graedel Plaza,Omaha,NE,68164,United States,7-(754)819-2468,9-(021)322-2781
265,Jaloo,Frances Fowler,Paralegal,74 Fairfield Place,Des Moines,IA,50362,United States,5-(649)476-5814,4-(784)099-5806
266,Kamba,Katherine Rivera,Community Outreach Specialist,9015 Acker Alley,Lincoln,NE,68517,United States,3-(362)597-3495,0-(558)522-5158
267,Nlounge,Gregory Howell,Senior Developer,517 Darwin Junction,Mobile,AL,36622,United States,0-(536)642-5573,9-(317)630-5188
268,Avamba,Rebecca Gomez,Account Executive,8 Lawn Hill,Murfreesboro,TN,37131,United States,3-(882)489-8079,5-(919)026-0027
269,Voomm,Denise Martin,Registered Nurse,0689 Brickson Park Court,Evansville,IN,47732,United States,1-(276)529-9619,9-(828)521-7376
270,Realblab,James Bishop,VP Product Management,8 Northport Hill,Indianapolis,IN,46254,United States,8-(722)837-1732,2-(794)396-3365
271,Ailane,Linda Payne,Business Systems Development Analyst,89384 Mariners Cove Trail,Dallas,TX,75246,United States,8-(474)317-4731,3-(274)026-3981
272,Feedfish,Sharon Burns,Web Developer III,21 Mosinee Avenue,Longview,TX,75605,United States,0-(520)060-5186,3-(754)309-7883
273,Wikizz,Jimmy Anderson,Help Desk Technician,0 Larry Parkway,Akron,OH,44393,United States,9-(764)667-0187,2-(999)567-8488
274,Dynazzy,Kathleen Freeman,Assistant Professor,07507 Crescent Oaks Parkway,Boulder,CO,80310,United States,0-(207)879-6013,0-(258)741-3702
275,Realpoint,Christopher Rodriguez,Information Systems Manager,214 Forest Dale Pass,Beaverton,OR,97075,United States,1-(473)159-3474,2-(181)283-5678
276,Kimia,Antonio Oliver,Web Developer III,943 Sachs Park,Greenville,SC,29615,United States,7-(170)562-8944,9-(142)753-4058
277,Cogidoo,Lisa Scott,Human Resources Manager,429 Mayfield Parkway,Gulfport,MS,39505,United States,7-(012)654-0203,2-(080)467-9378
278,Yombu,Henry Carr,Web Developer III,96 American Ash Trail,Washington,DC,20299,United States,7-(811)768-2046,6-(153)399-6091
279,Mita,Billy Roberts,Executive Secretary,29 Merrick Alley,Tampa,FL,33661,United States,9-(559)844-0754,8-(545)644-9380
280,Oodoo,Paula Little,Social Worker,36908 Muir Crossing,Stamford,CT,06905,United States,6-(264)792-7538,4-(782)868-8075
281,Twitternation,Stephanie Hernandez,Compensation Analyst,9029 Susan Road,San Jose,CA,95128,United States,8-(607)188-9437,4-(972)492-7455
282,Tazzy,Phillip Fisher,Project Manager,9476 Kingsford Drive,Jacksonville,FL,32225,United States,3-(943)711-2878,8-(665)328-5570
283,Jabbersphere,Ruth Moore,Information Systems Manager,3 Oak Point,Scottsdale,AZ,85260,United States,9-(797)600-9769,7-(228)606-6412
284,Devcast,Louise Webb,Associate Professor,52 Harper Junction,Cumming,GA,30130,United States,0-(463)224-6561,3-(750)614-5885
285,Skyba,Jennifer Jordan,Account Coordinator,0 Warbler Point,Madison,WI,53716,United States,3-(229)505-3988,9-(642)292-7893
286,Chatterbridge,Adam Hanson,Senior Financial Analyst,288 Hintze Junction,Houston,TX,77075,United States,4-(505)907-3704,1-(816)813-3593
287,Blognation,Susan Kelley,Food Chemist,4 Springs Court,Gainesville,FL,32627,United States,2-(259)955-4045,2-(726)380-2595
288,Dynabox,Roy James,Accounting Assistant II,2 Hovde Way,Chula Vista,CA,91913,United States,0-(515)469-9696,9-(555)524-1198
289,Skiba,Christine Richards,Research Assistant I,31908 Coleman Lane,Dallas,TX,75210,United States,4-(739)889-1780,2-(286)085-2686
290,Camido,Tammy Bishop,Community Outreach Specialist,2698 Heath Trail,Charlotte,NC,28278,United States,6-(891)375-0105,2-(981)394-1440
291,Feedmix,Dennis Chapman,Web Designer IV,6 Dunning Pass,Lakeland,FL,33805,United States,7-(628)478-6876,2-(986)727-4494
292,Wordware,Joseph Bryant,Actuary,8 Tennessee Parkway,Daytona Beach,FL,32118,United States,3-(859)315-7746,4-(753)340-3841
293,Flashset,Jesse Baker,VP Sales,324 Marcy Park,Washington,DC,20088,United States,5-(795)772-8057,4-(679)229-9615
294,Quamba,Louise Frazier,Recruiting Manager,4 Pierstorff Point,Kansas City,MO,64130,United States,1-(963)115-5630,5-(983)290-2019
295,Yakidoo,Harold Garza,Web Designer III,34970 Swallow Street,Philadelphia,PA,19093,United States,3-(746)192-8892,8-(773)540-4100
296,Gigashots,Chris Garza,Chemical Engineer,85670 Trailsway Park,New York City,NY,10039,United States,1-(323)802-3198,0-(779)068-9899
297,Trupe,Susan King,Electrical Engineer,5371 Merchant Drive,Clearwater,FL,33758,United States,7-(851)358-0689,2-(508)489-3032
298,Thoughtbridge,Brian Matthews,Human Resources Manager,46400 Canary Pass,Vienna,VA,22184,United States,4-(884)672-5828,8-(861)613-1156
299,Wordify,Ronald Frazier,VP Product Management,8575 Merchant Circle,Lexington,KY,40524,United States,9-(598)613-3977,2-(364)892-2421
300,Quinu,Eugene Nichols,Technical Writer,57 Cascade Way,Orlando,FL,32830,United States,3-(254)208-0213,5-(897)245-4431
301,Brainbox,Linda Knight,Speech Pathologist,137 Transport Point,Yonkers,NY,10705,United States,9-(371)105-9913,4-(567)415-1958
302,Izio,Betty Payne,Payment Adjustment Coordinator,97792 Fairfield Street,Bakersfield,CA,93399,United States,7-(661)245-8262,5-(719)185-7469
303,Ainyx,Timothy Little,Physical Therapy Assistant,37 Brickson Park Circle,Muncie,IN,47306,United States,5-(251)915-3102,5-(655)429-3936
304,Viva,Clarence Kim,Structural Engineer,755 Milwaukee Circle,Bryan,TX,77806,United States,9-(310)491-5561,5-(725)099-2172
305,Blogtag,Nancy Hamilton,Office Assistant I,27 Longview Terrace,Conroe,TX,77305,United States,9-(427)570-1493,1-(206)182-0946
306,Teklist,Wayne Hart,Professor,92 Sunnyside Court,El Paso,TX,88530,United States,8-(011)310-9959,5-(643)202-4222
307,Katz,Philip Daniels,Product Engineer,9166 Dunning Junction,San Antonio,TX,78240,United States,2-(080)383-2377,9-(518)432-5081
308,Linklinks,Alan Franklin,Web Designer II,495 Onsgard Street,Miami,FL,33190,United States,2-(899)607-0984,1-(611)311-1318
309,Buzzster,Richard Medina,Marketing Assistant,2520 Cottonwood Junction,San Francisco,CA,94159,United States,1-(479)554-4361,0-(576)409-5671
310,Kazu,Ralph Rogers,Senior Sales Associate,189 Derek Street,Wilmington,NC,28405,United States,4-(016)574-8254,2-(185)361-9477
311,Bluezoom,Frank Carter,Senior Sales Associate,4 7th Parkway,Jeffersonville,IN,47134,United States,4-(314)381-5063,9-(060)943-3373
312,Katz,Craig Garcia,Electrical Engineer,6 Thompson Junction,Houston,TX,77050,United States,9-(465)743-7568,6-(068)048-5188
313,Linkbuzz,Helen Oliver,Senior Quality Engineer,6746 Sachtjen Place,Huntington,WV,25705,United States,5-(914)292-1470,6-(028)155-5476
314,Fivespan,Karen Williamson,Nurse,59 Holmberg Avenue,Memphis,TN,38143,United States,1-(513)280-9092,3-(400)091-7425
315,Vimbo,Harry Bradley,Senior Financial Analyst,27364 Farwell Way,Memphis,TN,38136,United States,7-(244)113-1157,3-(285)266-0249
316,Bluezoom,Henry Gardner,Speech Pathologist,83576 Sheridan Street,Naperville,IL,60567,United States,6-(558)212-0245,0-(182)699-1861
317,Wordtune,Daniel Mills,Actuary,2670 Golf Alley,San Francisco,CA,94169,United States,5-(688)953-1047,8-(980)190-2039
318,Mybuzz,Lisa Ferguson,Environmental Tech,079 Waywood Drive,Atlanta,GA,30343,United States,9-(830)088-8954,3-(427)847-3532
319,Yodel,Carol Palmer,Desktop Support Technician,4441 Riverside Avenue,Daytona Beach,FL,32128,United States,7-(176)639-2308,6-(495)671-5974
320,Yadel,Stephen Richardson,Analog Circuit Design manager,634 Shelley Plaza,Shawnee Mission,KS,66225,United States,3-(604)297-4757,4-(612)828-4387
321,Youtags,Sean Perry,Environmental Specialist,71 Maple Wood Circle,Pittsburgh,PA,15210,United States,3-(032)128-9173,6-(072)863-6414
322,InnoZ,Brian Gomez,Assistant Professor,88328 Carioca Center,Albany,NY,12262,United States,9-(323)386-1802,8-(776)411-8409
323,Babblestorm,Diana Parker,VP Quality Control,1489 Gina Point,Dallas,TX,75260,United States,7-(067)936-0739,1-(511)235-3227
324,Feedfire,Scott Meyer,Speech Pathologist,142 Killdeer Drive,Minneapolis,MN,55417,United States,4-(133)752-6887,3-(163)536-4785
325,Kwinu,Henry Perez,Account Representative III,68605 Clove Crossing,Providence,RI,02905,United States,3-(367)757-1387,7-(924)607-1590
326,Myworks,Stephanie Powell,Budget/Accounting Analyst IV,98149 Anderson Circle,Washington,DC,20099,United States,3-(056)779-4532,2-(392)530-0792
327,LiveZ,Judy Mills,Chief Design Engineer,461 Havey Way,Sacramento,CA,94263,United States,5-(229)283-8344,4-(747)641-4833
328,Chatterbridge,Richard Price,Systems Administrator I,79 3rd Avenue,Sioux Falls,SD,57110,United States,1-(278)540-1145,8-(930)354-8333
329,Vinder,Sara Henry,Administrative Assistant I,147 Heffernan Point,Orlando,FL,32803,United States,6-(226)622-4355,5-(100)160-3594
330,Cogibox,Kathleen Larson,Information Systems Manager,93776 Drewry Plaza,Worcester,MA,01605,United States,9-(385)977-1522,5-(427)666-5818
331,Aivee,Betty Elliott,Analyst Programmer,4 Sundown Place,Jackson,MS,39204,United States,8-(479)118-0274,2-(301)665-2870
332,Voolia,Michael Johnston,Graphic Designer,94458 Northview Center,Colorado Springs,CO,80915,United States,9-(270)818-7742,9-(510)172-6056
333,Aimbo,Harry Willis,Programmer I,75 Corscot Junction,Garland,TX,75049,United States,4-(903)905-3780,0-(096)162-9065
334,Ntag,Janice Murray,Associate Professor,3577 Haas Circle,Augusta,GA,30905,United States,0-(374)868-9790,5-(404)521-7802
335,Tazzy,Jessica Lee,Marketing Manager,28 Doe Crossing Circle,West Palm Beach,FL,33421,United States,5-(085)310-9978,6-(656)861-5441
336,Zoomcast,Janice Chavez,Safety Technician III,48 Dovetail Crossing,Cincinnati,OH,45238,United States,0-(991)975-0565,5-(724)878-4577
337,Jayo,Ralph Morgan,Account Representative IV,99755 Dakota Hill,Miami Beach,FL,33141,United States,4-(894)447-7693,1-(399)943-4999
338,Jabbersphere,Richard Burton,Office Assistant I,354 Erie Street,Memphis,TN,38181,United States,3-(702)498-0496,9-(882)537-2782
339,Vimbo,Ralph Flores,Internal Auditor,2 Browning Place,Washington,DC,20535,United States,3-(434)406-3445,0-(488)852-6768
340,Oyoba,Carolyn Hill,Staff Scientist,5 Darwin Plaza,Boston,MA,02163,United States,7-(333)144-9229,9-(839)535-4772
341,Realblab,Amanda Willis,Compensation Analyst,79 Shelley Center,Tallahassee,FL,32314,United States,6-(865)849-9253,5-(940)679-0395
342,Dynazzy,Norma Greene,Chief Design Engineer,39320 Forest Crossing,Los Angeles,CA,90025,United States,6-(405)960-5671,9-(279)305-2227
343,Yambee,Emily Bailey,Staff Scientist,78201 Gulseth Pass,Clearwater,FL,34629,United States,1-(675)447-0030,7-(524)585-4889
344,Brainverse,Eric Owens,Web Developer II,38 Sutherland Park,Cambridge,MA,02142,United States,2-(506)727-5267,6-(814)595-4457
345,Meejo,Denise Graham,Sales Associate,58228 Melrose Place,Grand Rapids,MI,49560,United States,5-(182)736-1065,8-(088)951-4682
346,Voomm,Evelyn Owens,Cost Accountant,651 Magdeline Street,Torrance,CA,90510,United States,5-(935)860-4701,0-(430)707-7609
347,Skippad,Donald Ford,Nurse,02 5th Terrace,Washington,DC,20380,United States,1-(013)034-9624,5-(711)770-2251
348,Eidel,Helen Nguyen,Assistant Media Planner,4 Golf Hill,Seattle,WA,98121,United States,8-(914)773-6340,6-(268)325-4006
349,Livetube,Eugene Russell,Executive Secretary,60491 Mandrake Center,Erie,PA,16565,United States,0-(829)035-0449,8-(383)940-5962
350,Oyonder,Harold Payne,Quality Engineer,421 Old Shore Way,Austin,TX,78737,United States,0-(733)173-8390,6-(351)127-6864
